2021-11-29 11:18:08.492 | ERROR    | main:add_precess_time_header:63 - <coroutine object api_auth at 0x051058E8>
2021-11-29 11:21:53.492 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:21:53.496 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'age')
2021-11-29 11:21:53.498 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:21:53.500 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'sex')
2021-11-29 11:21:53.501 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:21:53.503 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'age')
2021-11-29 11:21:53.504 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:21:53.506 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'sex')
2021-11-29 11:21:53.511 | ERROR    | main:add_precess_time_header:63 - -----
2021-11-29 11:21:53.513 | ERROR    | main:add_precess_time_header:64 - <coroutine object api_auth at 0x05110150>
2021-11-29 11:21:53.515 | ERROR    | main:add_precess_time_header:65 - -----
2021-11-29 11:23:43.816 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:23:43.819 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'age')
2021-11-29 11:23:43.822 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:23:43.824 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'sex')
2021-11-29 11:23:43.826 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:23:43.829 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'age')
2021-11-29 11:23:43.832 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:23:43.836 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'sex')
2021-11-29 11:23:43.839 | ERROR    | main:add_precess_time_header:63 - -----
2021-11-29 11:23:43.841 | ERROR    | main:add_precess_time_header:64 - <coroutine object api_auth at 0x04DF5E88>
2021-11-29 11:23:43.843 | ERROR    | main:add_precess_time_header:65 - -----
2021-11-29 11:24:24.786 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:24:24.792 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'age')
2021-11-29 11:24:24.795 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:24:24.801 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'sex')
2021-11-29 11:24:24.803 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:24:24.808 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'age')
2021-11-29 11:24:24.810 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:24:24.813 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'sex')
2021-11-29 11:24:24.819 | ERROR    | main:add_precess_time_header:63 - -----
2021-11-29 11:24:24.820 | ERROR    | main:add_precess_time_header:64 - <coroutine object api_auth at 0x05526DB0>
2021-11-29 11:24:24.823 | ERROR    | main:add_precess_time_header:65 - -----
2021-11-29 11:25:08.842 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:25:08.844 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'age')
2021-11-29 11:25:08.847 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:25:08.849 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'sex')
2021-11-29 11:25:08.850 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:25:08.851 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'age')
2021-11-29 11:25:08.853 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:25:08.855 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'sex')
2021-11-29 11:25:38.494 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:25:38.497 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'age')
2021-11-29 11:25:38.500 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:25:38.502 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'sex')
2021-11-29 11:25:38.504 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:25:38.506 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'age')
2021-11-29 11:25:38.508 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:25:38.509 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'sex')
2021-11-29 11:26:02.704 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:26:02.705 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'age')
2021-11-29 11:26:02.707 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:26:02.709 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'sex')
2021-11-29 11:26:02.710 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:26:02.711 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'age')
2021-11-29 11:26:02.713 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:26:02.714 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'sex')
2021-11-29 11:27:17.785 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:27:17.788 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'age')
2021-11-29 11:27:17.790 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:27:17.794 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'sex')
2021-11-29 11:27:17.795 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:27:17.798 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'age')
2021-11-29 11:27:17.800 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:27:17.802 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'sex')
2021-11-29 11:27:25.775 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:27:25.777 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'age')
2021-11-29 11:27:25.780 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:27:25.782 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'sex')
2021-11-29 11:27:25.784 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:27:25.786 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'age')
2021-11-29 11:27:25.788 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:27:25.789 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'sex')
2021-11-29 11:27:25.791 | ERROR    | main:add_precess_time_header:63 - -----
2021-11-29 11:27:25.796 | ERROR    | main:add_precess_time_header:64 - <coroutine object api_auth at 0x05524DF8>
2021-11-29 11:27:25.797 | ERROR    | main:add_precess_time_header:65 - -----
2021-11-29 11:27:29.674 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:27:29.676 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'age')
2021-11-29 11:27:29.678 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:27:29.680 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'sex')
2021-11-29 11:27:29.682 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:27:29.686 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'age')
2021-11-29 11:27:29.689 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:27:29.694 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'sex')
2021-11-29 11:27:29.695 | ERROR    | main:add_precess_time_header:63 - -----
2021-11-29 11:27:29.696 | ERROR    | main:add_precess_time_header:64 - <coroutine object api_auth at 0x05787108>
2021-11-29 11:27:29.698 | ERROR    | main:add_precess_time_header:65 - -----
2021-11-29 11:30:30.912 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:30:30.916 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'age')
2021-11-29 11:30:30.918 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:30:30.919 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'sex')
2021-11-29 11:30:30.921 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:30:30.923 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'age')
2021-11-29 11:30:30.924 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:30:30.925 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'sex')
2021-11-29 11:30:30.927 | ERROR    | main:add_precess_time_header:63 - -----
2021-11-29 11:30:30.932 | ERROR    | main:add_precess_time_header:64 - <starlette.responses.JSONResponse object at 0x051629D0>
2021-11-29 11:30:30.934 | ERROR    | main:add_precess_time_header:65 - -----
2021-11-29 11:32:20.852 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:32:20.855 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'age')
2021-11-29 11:32:20.857 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'ui', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:32:20.859 | INFO     | main:validation_exception_handler:121 - ('body', 'ui', 'sex')
2021-11-29 11:32:20.860 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'age'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:32:20.862 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'age')
2021-11-29 11:32:20.863 | INFO     | main:validation_exception_handler:120 - {'loc': ('body', 'uo', 'sex'), 'msg': 'ensure this value is greater than 0', 'type': 'value_error.number.not_gt', 'ctx': {'limit_value': 0}}
2021-11-29 11:32:20.865 | INFO     | main:validation_exception_handler:121 - ('body', 'uo', 'sex')
2021-11-29 11:32:20.867 | ERROR    | main:add_precess_time_header:63 - -----
2021-11-29 11:32:20.872 | ERROR    | main:add_precess_time_header:64 - (False, 'app not exists')
2021-11-29 11:32:20.874 | ERROR    | main:add_precess_time_header:65 - -----
2021-11-29 11:32:37.947 | ERROR    | main:add_precess_time_header:63 - -----
2021-11-29 11:32:37.950 | ERROR    | main:add_precess_time_header:64 - (False, 'app not exists')
2021-11-29 11:32:37.952 | ERROR    | main:add_precess_time_header:65 - -----
2021-11-29 11:33:16.694 | INFO     | common.appid_auth:api_auth:28 - {'id': '1', 'q': 'bar'}
2021-11-29 11:33:16.698 | ERROR    | main:add_precess_time_header:63 - -----
2021-11-29 11:33:16.700 | ERROR    | main:add_precess_time_header:64 - (False, 'app not exists')
2021-11-29 11:33:16.702 | ERROR    | main:add_precess_time_header:65 - -----
2021-11-29 11:33:45.503 | INFO     | common.appid_auth:api_auth:28 - {'id': '1', 'q': 'bar'}
2021-11-29 11:37:17.861 | INFO     | common.appid_auth:api_auth:28 - {'id': '1', 'q': 'bar'}
2021-11-29 11:37:32.065 | INFO     | common.appid_auth:api_auth:28 - {'id': '1', 'q': 'bar'}
2021-11-29 11:41:28.879 | INFO     | common.appid_auth:api_auth:28 - {'id': '1', 'q': 'bar'}
2021-11-29 11:41:28.881 | INFO     | common.appid_auth:api_auth:29 - {'host': 'localhost:5005', 'connection': 'keep-alive', 'content-length': '414', 'sec-ch-ua': '" Not A;Brand";v="99", "Chromium";v="96", "Google Chrome";v="96"', 'accept': 'application/json', 'content-type': 'application/json', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36', 'sec-ch-ua-platform': '"Windows"', 'origin': 'http://localhost:5005', 'sec-fetch-site': 'same-origin', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:5005/docs', 'accept-encoding': 'gzip, deflate, br', 'accept-language': 'zh-CN,zh;q=0.9,en;q=0.8,ja;q=0.7'}
2021-11-29 11:41:28.883 | ERROR    | main:add_precess_time_header:63 - -----
2021-11-29 11:41:28.885 | ERROR    | main:add_precess_time_header:64 - (False, 'app not exists')
2021-11-29 11:41:28.886 | ERROR    | main:add_precess_time_header:65 - -----
2021-11-29 11:49:28.775 | ERROR    | main:add_precess_time_header:63 - -----
2021-11-29 11:49:28.778 | ERROR    | main:add_precess_time_header:64 - (False, 'app not exists')
2021-11-29 11:49:28.779 | ERROR    | main:add_precess_time_header:65 - -----
2021-11-29 11:52:26.138 | ERROR    | main:add_precess_time_header:63 - -----
2021-11-29 11:52:26.141 | ERROR    | main:add_precess_time_header:64 - (False, 'app not exists')
2021-11-29 11:52:26.147 | ERROR    | main:add_precess_time_header:65 - <coroutine object Request.json at 0x059B5B28>
2021-11-29 11:52:26.149 | ERROR    | main:add_precess_time_header:66 - -----
2021-11-29 11:52:27.050 | ERROR    | main:add_precess_time_header:63 - -----
2021-11-29 11:52:27.052 | ERROR    | main:add_precess_time_header:64 - (False, 'app not exists')
2021-11-29 11:52:27.054 | ERROR    | main:add_precess_time_header:65 - <coroutine object Request.json at 0x059B5540>
2021-11-29 11:52:27.057 | ERROR    | main:add_precess_time_header:66 - -----
2021-11-29 11:53:16.398 | ERROR    | main:add_precess_time_header:63 - -----
2021-11-29 11:53:16.400 | ERROR    | main:add_precess_time_header:64 - (False, 'app not exists')
2021-11-29 11:53:16.405 | ERROR    | main:add_precess_time_header:65 - <coroutine object Request.form at 0x04922B70>
2021-11-29 11:53:16.407 | ERROR    | main:add_precess_time_header:66 - -----
2021-11-29 11:53:55.338 | ERROR    | main:add_precess_time_header:64 - -----
2021-11-29 11:53:55.340 | ERROR    | main:add_precess_time_header:65 - (False, 'app not exists')
2021-11-29 11:53:55.342 | ERROR    | main:add_precess_time_header:66 - FormData([])
2021-11-29 11:53:55.344 | ERROR    | main:add_precess_time_header:67 - -----
2021-11-29 11:55:08.738 | ERROR    | main:add_precess_time_header:64 - -----
2021-11-29 11:55:08.740 | ERROR    | main:add_precess_time_header:65 - (False, 'app not exists')
2021-11-29 11:55:08.742 | ERROR    | main:add_precess_time_header:66 - FormData([])
2021-11-29 11:55:08.743 | ERROR    | main:add_precess_time_header:67 - -----
2021-11-29 11:56:11.693 | ERROR    | main:add_precess_time_header:64 - -----
2021-11-29 11:56:11.696 | ERROR    | main:add_precess_time_header:65 - (False, 'app not exists')
2021-11-29 11:56:11.699 | ERROR    | main:add_precess_time_header:66 - FormData([])
2021-11-29 11:56:11.701 | ERROR    | main:add_precess_time_header:67 - {'type': 'http', 'asgi': {'version': '3.0', 'spec_version': '2.1'}, 'http_version': '1.1', 'server': ('127.0.0.1', 5005), 'client': ('127.0.0.1', 62895), 'scheme': 'http', 'method': 'POST', 'root_path': '', 'path': '/user/update', 'raw_path': b'/user/update', 'query_string': b'id=1&q=foo&q=bar', 'headers': [(b'host', b'localhost:5005'), (b'connection', b'keep-alive'), (b'content-length', b'414'), (b'sec-ch-ua', b'" Not A;Brand";v="99", "Chromium";v="96", "Google Chrome";v="96"'), (b'accept', b'application/json'), (b'content-type', b'application/json'), (b'sec-ch-ua-mobile', b'?0'), (b'user-agent', b'Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36'), (b'sec-ch-ua-platform', b'"Windows"'), (b'origin', b'http://localhost:5005'), (b'sec-fetch-site', b'same-origin'), (b'sec-fetch-mode', b'cors'), (b'sec-fetch-dest', b'empty'), (b'referer', b'http://localhost:5005/docs'), (b'accept-encoding', b'gzip, deflate, br'), (b'accept-language', b'zh-CN,zh;q=0.9,en;q=0.8,ja;q=0.7')], 'fastapi_astack': <contextlib.AsyncExitStack object at 0x04A18FF0>, 'app': <fastapi.applications.FastAPI object at 0x049E8870>, 'router': <fastapi.routing.APIRouter object at 0x049E88B0>, 'endpoint': <function update at 0x046E2E40>, 'path_params': {}}
2021-11-29 11:56:11.703 | ERROR    | main:add_precess_time_header:68 - -----
2021-11-29 11:57:34.963 | ERROR    | main:add_precess_time_header:64 - -----
2021-11-29 11:57:34.967 | ERROR    | main:add_precess_time_header:65 - (False, 'app not exists')
2021-11-29 11:57:34.969 | ERROR    | main:add_precess_time_header:66 - FormData([])
2021-11-29 11:58:17.110 | ERROR    | main:add_precess_time_header:64 - -----
2021-11-29 11:58:17.113 | ERROR    | main:add_precess_time_header:65 - (False, 'app not exists')
2021-11-29 11:58:17.116 | ERROR    | main:add_precess_time_header:66 - FormData([])
2021-11-29 11:58:17.117 | ERROR    | main:add_precess_time_header:67 - {'version': '3.0', 'spec_version': '2.1'}
2021-11-29 11:58:17.119 | ERROR    | main:add_precess_time_header:68 - -----
2021-11-29 11:58:32.436 | ERROR    | main:add_precess_time_header:64 - -----
2021-11-29 11:58:32.439 | ERROR    | main:add_precess_time_header:65 - (False, 'app not exists')
2021-11-29 11:58:32.441 | ERROR    | main:add_precess_time_header:66 - FormData([])
2021-11-29 11:58:32.442 | ERROR    | main:add_precess_time_header:67 - /user/update
2021-11-29 11:58:32.444 | ERROR    | main:add_precess_time_header:68 - -----
2021-11-29 11:58:54.897 | ERROR    | main:add_precess_time_header:64 - -----
2021-11-29 11:58:54.899 | ERROR    | main:add_precess_time_header:65 - (False, 'app not exists')
2021-11-29 11:58:54.901 | ERROR    | main:add_precess_time_header:66 - FormData([])
2021-11-29 11:58:54.903 | ERROR    | main:add_precess_time_header:67 - {'type': 'http', 'asgi': {'version': '3.0', 'spec_version': '2.1'}, 'http_version': '1.1', 'server': ('127.0.0.1', 5005), 'client': ('127.0.0.1', 63482), 'scheme': 'http', 'method': 'POST', 'root_path': '', 'path': '/user/update', 'raw_path': b'/user/update', 'query_string': b'id=1&q=foo&q=bar', 'headers': [(b'host', b'localhost:5005'), (b'connection', b'keep-alive'), (b'content-length', b'414'), (b'sec-ch-ua', b'" Not A;Brand";v="99", "Chromium";v="96", "Google Chrome";v="96"'), (b'accept', b'application/json'), (b'content-type', b'application/json'), (b'sec-ch-ua-mobile', b'?0'), (b'user-agent', b'Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36'), (b'sec-ch-ua-platform', b'"Windows"'), (b'origin', b'http://localhost:5005'), (b'sec-fetch-site', b'same-origin'), (b'sec-fetch-mode', b'cors'), (b'sec-fetch-dest', b'empty'), (b'referer', b'http://localhost:5005/docs'), (b'accept-encoding', b'gzip, deflate, br'), (b'accept-language', b'zh-CN,zh;q=0.9,en;q=0.8,ja;q=0.7')], 'fastapi_astack': <contextlib.AsyncExitStack object at 0x04FA8E70>, 'app': <fastapi.applications.FastAPI object at 0x04F78910>, 'router': <fastapi.routing.APIRouter object at 0x04F78950>, 'endpoint': <function update at 0x04C70E88>, 'path_params': {}}
2021-11-29 11:58:54.905 | ERROR    | main:add_precess_time_header:68 - /user/update
2021-11-29 11:58:54.906 | ERROR    | main:add_precess_time_header:69 - -----
2021-11-29 14:18:22.708 | ERROR    | main:add_precess_time_header:65 - (False, 'app not exists')
2021-11-29 14:18:22.710 | ERROR    | main:add_precess_time_header:66 - FormData([])
